iter	Passed	Remaining
4771	108242	345414
4772	108265	345393
4773	108285	345361
4774	108306	345334
4775	108326	345301
4776	108350	345284
4777	108374	345266
4778	108399	345248
4779	108421	345225
4780	108443	345200
4781	108463	345168
4782	108484	345141
4783	108508	345121
4784	108529	345094
4785	108552	345073
4786	108575	345049
4787	108596	345023
4788	108620	345004
4789	108642	344979
4790	108664	344956
4791	108688	344935
4792	108711	344915
4793	108733	344891
4794	108756	344869
4795	108778	344843
4796	108802	344825
4797	108827	344809
4798	108852	344792
4799	108879	344785
4800	108905	344771
4801	108928	344750
4802	108954	344740
4803	108979	344722
4804	109000	344696
4805	109023	344675
4806	109045	344648
4807	109068	344627
4808	109091	344607
4809	109110	344570
4810	109132	344546
4811	109156	344527
4812	109180	344509
4813	109205	344494
4814	109228	344473
4815	109254	344458
4816	109277	344438
4817	109298	344409
4818	109321	344389
4819	109344	344368
4820	109365	344337
4821	109389	344319
4822	109412	344299
4823	109434	344273
4824	109457	344251
4825	109477	344222
4826	109500	344198
4827	109524	344181
4828	109547	344159
4829	109569	344134
4830	109590	344106
4831	109614	344086
4832	109637	344067
4833	109660	344044
4834	109682	344020
4835	109706	343999
4836	109729	343978
4837	109752	343958
4838	109774	343932
4839	109796	343907
4840	109818	343881
4841	109839	343854
4842	109859	343824
4843	109881	343800
4844	109902	343770
4845	109922	343739
4846	109943	343712
4847	109963	343682
4848	109986	343658
4849	110007	343632
4850	110031	343611
4851	110048	343573
4852	110070	343547
4853	110087	343507
4854	110108	343479
4855	110129	343452
4856	110152	343428
4857	110169	343389
4858	110186	343349
4859	110208	343323
4860	110226	343288
4861	110248	343261
4862	110269	343234
4863	110291	343211
4864	110311	343177
4865	110332	343150
4866	110355	343128
4867	110377	343103
4868	110400	343082
4869	110420	343051
4870	110441	343024
4871	110459	342987
4872	110479	342956
4873	110500	342929
4874	110522	342903
4875	110544	342877
4876	110564	342848
4877	110583	342812
4878	110605	342788
4879	110625	342757
4880	110646	342728
4881	110666	342697
4882	110690	342681
4883	110711	342653
4884	110733	342627
4885	110753	342596
4886	110776	342574
4887	110797	342547
4888	110819	342521
4889	110837	342485
4890	110859	342460
4891	110879	342428
4892	110901	342404
4893	110923	342381
4894	110945	342357
4895	110971	342342
4896	110993	342320
4897	111017	342300
4898	111039	342274
4899	111057	342237
4900	111077	342207
4901	111097	342177
4902	111118	342149
4903	111140	342124
4904	111163	342101
4905	111186	342081
4906	111218	342086
4907	111242	342069
4908	111262	342037
4909	111284	342012
4910	111313	342010
4911	111336	341989
4912	111358	341964
4913	111381	341940
4914	111404	341919
4915	111425	341892
4916	111447	341867
4917	111470	341847
4918	111491	341818
4919	111512	341790
4920	111533	341762
4921	111553	341730
4922	111575	341707
4923	111597	341683
4924	111618	341654
4925	111639	341627
4926	111674	341641
4927	111694	341609
4928	111716	341586
4929	111737	341558
4930	111758	341531
4931	111780	341506
4932	111802	341481
4933	111823	341454
4934	111844	341425
4935	111865	341398
4936	111887	341373
4937	111908	341344
4938	111928	341313
4939	111948	341282
4940	111969	341257
4941	112006	341277
4942	112027	341250
4943	112050	341228
4944	112071	341200
4945	112092	341172
4946	112130	341197
4947	112153	341173
4948	112174	341148
4949	112192	341111
4950	112213	341082
4951	112233	341053
4952	112253	341022
4953	112274	340993
4954	112297	340972
4955	112314	340932
4956	112335	340904
4957	112356	340877
4958	112375	340844
4959	112393	340806
4960	112415	340781
4961	112440	340765
4962	112459	340731
4963	112482	340710
4964	112502	340679
4965	112521	340646
4966	112542	340619
4967	112563	340591
4968	112586	340568
4969	112609	340547
4970	112631	340524
4971	112654	340500
4972	112676	340476
4973	112697	340449
4974	112719	340423
4975	112738	340391
4976	112758	340360
4977	112780	340334
4978	112800	340305
4979	112821	340278
4980	112843	340252
4981	112861	340214
4982	112880	340183
4983	112899	340148
4984	112919	340118
4985	112941	340091
4986	112964	340071
4987	112986	340047
4988	113007	340019
4989	113029	339995
4990	113050	339968
4991	113073	339944
4992	113095	339919
4993	113130	339935
4994	113155	339919
4995	113180	339904
4996	113205	339888
4997	113229	339869
4998	113250	339843
4999	113273	339819
5000	113298	339805
5001	113320	339779
5002	113341	339752
5003	113361	339721
5004	113382	339695
5005	113403	339668
5006	113426	339644
5007	113448	339620
5008	113468	339590
5009	113489	339563
5010	113512	339539
5011	113532	339510
5012	113555	339487
5013	113576	339461
5014	113598	339436
5015	113619	339408
5016	113640	339379
5017	113660	339349
5018	113680	339321
5019	113701	339293
5020	113723	339267
5021	113744	339240
5022	113766	339216
5023	113788	339192
5024	113810	339167
5025	113832	339142
5026	113870	339164
5027	113895	339148
5028	113918	339127
5029	113939	339101
5030	113962	339077
5031	113979	339039
5032	114000	339010
5033	114021	338985
5034	114042	338955
5035	114063	338929
5036	114085	338903
5037	114106	338875
5038	114126	338846
5039	114147	338818
5040	114168	338791
5041	114190	338767
5042	114212	338740
5043	114232	338710
5044	114254	338686
5045	114274	338655
5046	114303	338652
5047	114323	338622
5048	114347	338604
5049	114371	338584
5050	114396	338568
5051	114419	338548
5052	114444	338532
5053	114464	338502
5054	114486	338477
5055	114512	338465
5056	114538	338450
5057	114557	338418
5058	114582	338402
5059	114608	338390
5060	114631	338368
5061	114656	338352
5062	114683	338343
5063	114710	338331
5064	114733	338309
5065	114755	338286
5066	114778	338266
5067	114799	338236
5068	114822	338214
5069	114843	338188
5070	114863	338157
5071	114892	338153
5072	114916	338136
5073	114940	338115
5074	114962	338092
5075	114985	338068
5076	115005	338040
5077	115029	338020
5078	115051	337996
5079	115074	337974
5080	115097	337951
5081	115120	337932
5082	115144	337913
5083	115167	337889
5084	115189	337867
5085	115222	337874
5086	115245	337851
5087	115268	337831
5088	115296	337823
5089	115331	337837
5090	115354	337815
5091	115379	337799
5092	115405	337786
5093	115429	337767
5094	115451	337744
5095	115482	337746
5096	115505	337723
5097	115523	337688
5098	115547	337667
5099	115571	337649
5100	115593	337624
5101	115614	337598
5102	115634	337568
5103	115656	337542
5104	115680	337524
5105	115701	337498
5106	115727	337482
5107	115745	337448
5108	115769	337428
5109	115791	337404
5110	115815	337385
5111	115837	337362
5112	115859	337336
5113	115881	337311
5114	115902	337283
5115	115923	337257
5116	115943	337227
5117	115964	337199
5118	115984	337168
5119	116007	337147
5120	116026	337113
5121	116046	337083
5122	116066	337054
5123	116086	337023
5124	116107	336995
5125	116128	336966
5126	116147	336933
5127	116169	336908
5128	116191	336884
5129	116214	336862
5130	116234	336832
5131	116255	336804
5132	116276	336778
5133	116310	336788
5134	116333	336767
5135	116355	336741
5136	116377	336718
5137	116400	336697
5138	116422	336670
5139	116440	336635
5140	116460	336603
5141	116481	336577
5142	116499	336542
5143	116520	336515
5144	116540	336483
5145	116561	336455
5146	116585	336436
5147	116610	336423
5148	116633	336400
5149	116655	336374
5150	116675	336344
5151	116696	336317
5152	116717	336289
5153	116738	336264
5154	116759	336236
5155	116781	336209
5156	116802	336183
5157	116827	336167
5158	116854	336158
5159	116880	336145
5160	116905	336129
5161	116928	336108
5162	116954	336092
5163	116979	336077
5164	117000	336051
5165	117020	336021
5166	117040	335989
5167	117061	335963
5168	117080	335931
5169	117103	335906
5170	117124	335880
5171	117145	335854
5172	117167	335829
5173	117189	335804
5174	117211	335779
5175	117232	335752
5176	117251	335718
5177	117273	335696
5178	117292	335660
5179	117314	335636
5180	117339	335621
5181	117365	335608
5182	117388	335585
5183	117406	335550
5184	117427	335522
5185	117448	335496
5186	117469	335468
5187	117488	335436
5188	117512	335417
5189	117536	335397
5190	117561	335382
5191	117582	335353
5192	117603	335328
5193	117625	335303
5194	117646	335274
5195	117666	335245
5196	117688	335219
5197	117709	335193
5198	117730	335166
5199	117749	335133
5200	117770	335105
5201	117792	335082
5202	117814	335057
5203	117838	335037
5204	117858	335008
5205	117880	334983
5206	117901	334956
5207	117922	334928
5208	117942	334899
5209	117963	334871
5210	117981	334835
5211	118001	334805
5212	118022	334779
5213	118043	334751
5214	118065	334726
5215	118087	334702
5216	118110	334679
5217	118131	334653
5218	118153	334627
5219	118176	334606
5220	118199	334586
5221	118222	334562
5222	118244	334540
5223	118269	334523
5224	118292	334501
5225	118317	334485
5226	118343	334472
5227	118365	334447
5228	118387	334425
5229	118410	334400
5230	118429	334368
5231	118452	334347
5232	118478	334335
5233	118501	334313
5234	118525	334293
5235	118558	334299
5236	118580	334277
5237	118603	334255
5238	118627	334235
5239	118649	334210
5240	118671	334186
5241	118691	334155
5242	118712	334129
5243	118732	334098
5244	118754	334074
5245	118776	334049
5246	118797	334023
5247	118818	333996
5248	118841	333974
5249	118861	333943
5250	118883	333921
5251	118906	333897
5252	118928	333872
5253	118948	333843
5254	118978	333841
5255	119000	333817
5256	119024	333798
5257	119046	333775
5258	119070	333756
5259	119093	333734
5260	119134	333761
5261	119156	333738
5262	119181	333721
5263	119206	333705
5264	119243	333723
5265	119274	333723
5266	119300	333709
5267	119325	333694
5268	119348	333673
5269	119369	333645
5270	119391	333620
5271	119416	333605
5272	119437	333576
5273	119461	333559
5274	119486	333544
5275	119524	333562
5276	119552	333556
5277	119575	333534
5278	119599	333514
5279	119620	333488
5280	119643	333464
5281	119662	333431
5282	119683	333404
5283	119704	333379
5284	119728	333358
5285	119748	333329
5286	119768	333298
5287	119790	333273
5288	119810	333243
5289	119833	333222
5290	119854	333195
5291	119877	333174
5292	119900	333153
5293	119921	333125
5294	119946	333109
5295	119974	333100
5296	119995	333075
5297	120020	333056
5298	120040	333028
5299	120068	333018
5300	120089	332994
5301	120112	332971
5302	120147	332982
5303	120170	332960
5304	120193	332939
5305	120217	332921
5306	120241	332902
5307	120263	332876
5308	120285	332852
5309	120307	332828
5310	120328	332800
5311	120355	332789
5312	120379	332770
5313	120399	332741
5314	120423	332722
5315	120445	332697
5316	120468	332676
5317	120494	332663
5318	120518	332642
5319	120541	332620
5320	120564	332599
5321	120586	332575
5322	120615	332571
5323	120637	332544
5324	120660	332525
5325	120683	332503
5326	120707	332484
5327	120727	332453
5328	120746	332420
5329	120784	332440
5330	120806	332416
5331	120833	332404
5332	120856	332383
5333	120877	332355
5334	120916	332377
5335	120941	332363
5336	120968	332350
5337	120990	332326
5338	121011	332300
5339	121033	332275
5340	121056	332252
5341	121079	332230
5342	121100	332205
5343	121120	332174
5344	121142	332149
5345	121164	332124
5346	121186	332102
5347	121204	332066
5348	121225	332037
5349	121245	332007
5350	121265	331978
5351	121284	331945
5352	121305	331918
5353	121325	331889
5354	121347	331864
5355	121369	331839
5356	121388	331808
5357	121410	331781
5358	121431	331754
5359	121454	331735
5360	121479	331717
5361	121501	331693
5362	121525	331673
5363	121546	331646
5364	121567	331619
5365	121588	331593
5366	121607	331559
5367	121629	331535
5368	121651	331510
5369	121673	331486
5370	121696	331465
5371	121723	331454
5372	121742	331422
5373	121765	331398
5374	121786	331371
5375	121820	331380
5376	121843	331359
5377	121882	331381
5378	121900	331346
5379	121922	331321
5380	121943	331294
5381	121962	331262
5382	121985	331239
5383	122007	331213
5384	122038	331214
5385	122069	331214
5386	122092	331192
5387	122117	331175
5388	122139	331152
5389	122164	331136
5390	122186	331112
5391	122208	331087
5392	122230	331062
5393	122252	331037
5394	122273	331011
5395	122295	330985
5396	122316	330958
5397	122346	330955
5398	122367	330930
5399	122391	330909
5400	122414	330887
5401	122432	330852
5402	122453	330826
5403	122473	330796
5404	122494	330768
5405	122515	330741
5406	122535	330712
5407	122555	330681
5408	122577	330657
5409	122599	330632
5410	122623	330614
5411	122643	330585
5412	122664	330556
5413	122686	330532
5414	122707	330504
5415	122728	330479
5416	122750	330454
5417	122770	330424
5418	122790	330395
5419	122811	330368
5420	122832	330340
5421	122850	330306
5422	122872	330280
5423	122892	330251
5424	122913	330222
5425	122936	330202
5426	122954	330166
5427	122973	330134
5428	122993	330104
5429	123016	330081
5430	123037	330055
5431	123058	330027
5432	123078	329998
5433	123099	329972
5434	123120	329943
5435	123144	329924
5436	123166	329902
5437	123188	329877
5438	123211	329854
5439	123232	329827
5440	123257	329812
5441	123278	329785
5442	123300	329759
5443	123321	329734
5444	123343	329710
5445	123365	329683
5446	123386	329657
5447	123407	329631
5448	123426	329596
5449	123444	329562
5450	123466	329538
5451	123486	329509
5452	123508	329485
5453	123529	329458
5454	123551	329431
5455	123569	329397
5456	123587	329363
5457	123609	329337
5458	123630	329311
5459	123661	329312
5460	123684	329289
5461	123705	329261
5462	123725	329233
5463	123741	329192
5464	123763	329166
5465	123783	329139
5466	123805	329115
5467	123827	329088
5468	123847	329060
5469	123869	329035
5470	123891	329011
5471	123909	328976
5472	123931	328952
5473	123951	328921
5474	123971	328892
5475	123994	328870
5476	124017	328847
5477	124038	328823
5478	124059	328796
5479	124081	328770
5480	124099	328736
5481	124120	328709
5482	124140	328680
5483	124159	328645
5484	124178	328614
5485	124201	328592
5486	124223	328568
5487	124245	328544
5488	124279	328551
5489	124300	328524
5490	124321	328497
5491	124341	328467
5492	124361	328438
5493	124379	328404
5494	124400	328376
5495	124417	328340
5496	124437	328308
5497	124456	328276
5498	124476	328248
5499	124497	328220
5500	124518	328194
5501	124539	328165
5502	124560	328139
5503	124581	328113
5504	124602	328086
5505	124621	328052
5506	124642	328028
5507	124661	327994
5508	124683	327971
5509	124705	327944
5510	124725	327917
5511	124747	327892
5512	124765	327856
5513	124783	327822
5514	124804	327795
5515	124823	327764
5516	124845	327738
5517	124866	327712
5518	124887	327684
5519	124910	327664
5520	124933	327643
5521	124959	327628
5522	124984	327611
5523	125009	327594
5524	125032	327572
5525	125051	327542
5526	125071	327511
5527	125092	327484
5528	125113	327458
5529	125134	327432
5530	125159	327416
5531	125179	327386
5532	125202	327363
5533	125226	327344
5534	125251	327328
5535	125274	327306
5536	125302	327297
5537	125328	327283
5538	125351	327263
5539	125377	327248
5540	125399	327224
5541	125422	327203
5542	125447	327187
5543	125470	327165
5544	125493	327141
5545	125515	327117
5546	125533	327084
5547	125554	327057
5548	125576	327033
5549	125599	327011
5550	125621	326988
5551	125641	326956
5552	125660	326925
5553	125681	326899
5554	125703	326874
5555	125724	326847
5556	125748	326829
5557	125770	326804
5558	125790	326774
5559	125808	326740
5560	125826	326705
5561	125847	326678
5562	125868	326652
5563	125889	326624
5564	125910	326597
5565	125927	326560
5566	125949	326536
5567	125986	326551
5568	126007	326523
5569	126027	326496
5570	126049	326469
5571	126070	326443
5572	126091	326416
5573	126112	326390
5574	126133	326362
5575	126153	326334
5576	126176	326313
5577	126194	326277
5578	126215	326250
5579	126234	326218
5580	126257	326196
5581	126277	326167
5582	126295	326132
5583	126316	326107
5584	126337	326079
5585	126358	326052
5586	126381	326032
5587	126401	326001
5588	126423	325976
5589	126443	325949
5590	126458	325906
5591	126476	325872
5592	126499	325848
5593	126520	325823
5594	126538	325788
5595	126560	325763
5596	126582	325740
5597	126606	325720
5598	126627	325693
5599	126647	325665
5600	126683	325675
5601	126704	325650
5602	126722	325615
5603	126741	325584
5604	126764	325563
5605	126782	325527
5606	126801	325496
5607	126823	325470
5608	126843	325442
5609	126867	325422
5610	126889	325398
5611	126912	325376
5612	126929	325341
5613	126947	325306
5614	126968	325278
5615	126991	325256
5616	127014	325235
5617	127035	325208
5618	127052	325171
5619	127072	325143
5620	127095	325120
5621	127118	325099
5622	127137	325067
5623	127156	325034
5624	127174	325000
5625	127193	324970
5626	127213	324940
5627	127235	324916
5628	127256	324889
5629	127277	324863
5630	127296	324831
5631	127318	324805
5632	127339	324779
5633	127361	324754
5634	127382	324729
5635	127404	324704
5636	127421	324668
5637	127444	324646
5638	127466	324623
5639	127489	324601
5640	127512	324578
5641	127534	324554
5642	127555	324528
5643	127575	324499
5644	127597	324474
5645	127616	324442
5646	127637	324416
5647	127653	324376
5648	127673	324348
5649	127695	324322
5650	127715	324294
5651	127735	324264
5652	127756	324238
5653	127776	324210
5654	127793	324172
5655	127813	324143
5656	127836	324120
5657	127856	324093
5658	127879	324070
5659	127898	324040
5660	127919	324014
5661	127939	323984
5662	127961	323959
5663	127983	323936
5664	128006	323914
5665	128028	323889
5666	128051	323867
5667	128072	323842
5668	128106	323848
5669	128131	323830
5670	128154	323809
5671	128176	323786
5672	128194	323750
5673	128211	323713
5674	128229	323680
5675	128248	323649
5676	128269	323622
5677	128288	323590
5678	128309	323563
5679	128331	323539
5680	128353	323517
5681	128376	323495
5682	128397	323467
5683	128415	323434
5684	128435	323404
5685	128457	323379
5686	128478	323352
5687	128499	323328
5688	128520	323301
5689	128542	323276
5690	128562	323246
5691	128581	323216
5692	128601	323187
5693	128618	323150
5694	128638	323119
5695	128659	323094
5696	128679	323066
5697	128702	323043
5698	128724	323019
5699	128745	322993
5700	128765	322964
5701	128787	322940
5702	128808	322913
5703	128827	322882
5704	128849	322858
5705	128868	322825
5706	128887	322794
5707	128906	322762
5708	128929	322740
5709	128950	322715
5710	128971	322687
5711	128991	322659
5712	129014	322638
5713	129037	322615
5714	129056	322585
5715	129081	322567
5716	129103	322543
5717	129123	322514
5718	129144	322488
5719	129167	322466
5720	129188	322440
5721	129208	322412
5722	129228	322381
5723	129245	322346
5724	129265	322317
5725	129287	322291
5726	129307	322263
5727	129330	322242
5728	129352	322217
5729	129371	322186
5730	129392	322160
5731	129413	322133
5732	129433	322105
5733	129455	322080
5734	129476	322053
5735	129496	322026
5736	129517	321997
5737	129537	321970
5738	129560	321948
5739	129582	321925
5740	129605	321902
5741	129625	321874
5742	129647	321850
5743	129669	321826
5744	129692	321804
5745	129713	321779
5746	129735	321754
5747	129756	321728
5748	129779	321705
5749	129799	321677
5750	129819	321648
5751	129842	321627
5752	129866	321608
5753	129887	321581
5754	129910	321558
5755	129931	321533
5756	129955	321513
5757	129979	321494
5758	130001	321470
5759	130024	321448
5760	130044	321421
5761	130066	321395
5762	130086	321366
5763	130107	321341
5764	130128	321314
5765	130152	321294
5766	130173	321270
5767	130194	321243
5768	130217	321220
5769	130239	321196
5770	130258	321165
5771	130279	321139
5772	130300	321112
5773	130320	321084
5774	130338	321050
5775	130360	321025
5776	130382	321001
5777	130403	320976
5778	130424	320948
5779	130444	320920
5780	130465	320893
5781	130488	320872
5782	130509	320846
5783	130530	320820
5784	130550	320791
5785	130571	320764
5786	130592	320738
5787	130612	320710
5788	130632	320679
5789	130655	320657
5790	130677	320634
5791	130698	320608
5792	130719	320582
5793	130739	320552
5794	130759	320524
5795	130782	320503
5796	130803	320475
5797	130823	320447
5798	130856	320450
5799	130886	320446
5800	130908	320422
5801	130930	320398
5802	130951	320371
5803	130970	320341
5804	130996	320326
5805	131022	320311
5806	131043	320286
5807	131068	320268
5808	131092	320251
5809	131117	320233
5810	131139	320210
5811	131163	320191
5812	131186	320168
5813	131210	320150
5814	131234	320131
5815	131256	320106
5816	131277	320080
5817	131299	320056
5818	131322	320034
5819	131344	320011
5820	131366	319986
5821	131387	319960
5822	131412	319944
5823	131432	319915
5824	131455	319895
5825	131478	319871
5826	131500	319848
5827	131523	319826
5828	131546	319804
5829	131568	319781
5830	131599	319779
5831	131618	319747
5832	131640	319723
5833	131661	319698
5834	131680	319667
5835	131708	319656
5836	131731	319635
5837	131754	319613
5838	131776	319590
5839	131799	319568
5840	131815	319530
5841	131834	319499
5842	131854	319469
5843	131874	319441
5844	131895	319415
5845	131914	319383
5846	131935	319356
5847	131951	319319
5848	131974	319298
5849	131996	319274
5850	132018	319250
5851	132037	319218
5852	132059	319195
5853	132080	319167
5854	132101	319141
5855	132122	319116
5856	132143	319089
5857	132163	319061
5858	132181	319026
5859	132202	319000
5860	132223	318973
5861	132244	318948
5862	132267	318925
5863	132288	318900
5864	132309	318873
5865	132331	318849
5866	132351	318820
5867	132373	318796
5868	132391	318762
5869	132412	318737
5870	132431	318706
5871	132452	318680
5872	132474	318655
5873	132494	318626
5874	132512	318594
5875	132534	318569
5876	132555	318542
5877	132574	318511
5878	132596	318489
5879	132617	318462
5880	132636	318431
5881	132656	318402
5882	132677	318376
5883	132697	318347
5884	132717	318319
5885	132738	318292
5886	132756	318259
5887	132779	318238
5888	132801	318214
5889	132824	318193
5890	132846	318168
5891	132866	318140
5892	132887	318113
5893	132908	318086
5894	132929	318060
5895	132951	318037
5896	132972	318011
5897	132989	317974
5898	133009	317946
5899	133029	317917
5900	133050	317891
5901	133068	317858
5902	133087	317828
5903	133109	317803
5904	133130	317777
5905	133152	317753
5906	133171	317722
5907	133194	317699
5908	133216	317677
5909	133238	317653
5910	133261	317631
5911	133282	317605
5912	133301	317574
5913	133321	317546
5914	133341	317516
5915	133363	317493
5916	133386	317472
5917	133408	317448
5918	133429	317421
5919	133445	317384
5920	133465	317355
5921	133488	317332
5922	133509	317307
5923	133532	317286
5924	133552	317257
5925	133574	317232
5926	133595	317207
5927	133616	317181
5928	133637	317155
5929	133659	317131
5930	133682	317110
5931	133703	317084
5932	133722	317052
5933	133742	317024
5934	133762	316996
5935	133782	316966
5936	133802	316939
5937	133824	316915
5938	133847	316894
5939	133866	316861
5940	133885	316831
5941	133911	316817
5942	133938	316804
5943	133962	316787
5944	133988	316772
5945	134014	316757
5946	134038	316739
5947	134064	316723
5948	134087	316702
5949	134111	316683
5950	134131	316655
5951	134155	316635
5952	134193	316649
5953	134215	316627
5954	134237	316602
5955	134261	316583
5956	134297	316592
5957	134317	316563
5958	134340	316543
5959	134363	316521
5960	134394	316518
5961	134417	316496
5962	134441	316477
5963	134466	316460
5964	134489	316439
5965	134518	316431
5966	134537	316401
5967	134559	316376
5968	134581	316354
5969	134602	316327
5970	134626	316307
5971	134647	316282
5972	134668	316255
5973	134690	316231
5974	134713	316209
5975	134735	316186
5976	134758	316164
5977	134781	316142
5978	134815	316148
5979	134840	316130
5980	134864	316110
5981	134882	316078
5982	134904	316054
5983	134924	316026
5984	134944	315998
5985	134967	315976
5986	134987	315947
5987	135017	315942
5988	135044	315931
5989	135067	315909
5990	135087	315881
5991	135108	315854
5992	135131	315833
5993	135154	315810
5994	135175	315785
5995	135199	315767
5996	135222	315744
5997	135243	315718
5998	135267	315699
5999	135287	315670
6000	135308	315644
6001	135330	315619
6002	135346	315582
6003	135365	315551
6004	135384	315520
6005	135406	315497
6006	135427	315470
6007	135444	315436
6008	135466	315412
6009	135489	315389
6010	135512	315370
6011	135532	315341
6012	135556	315322
6013	135576	315292
6014	135599	315272
6015	135624	315254
6016	135647	315234
6017	135673	315219
6018	135699	315203
6019	135726	315191
6020	135753	315178
6021	135779	315164
6022	135800	315138
6023	135824	315120
6024	135849	315102
6025	135872	315081
6026	135898	315066
6027	135921	315046
6028	135943	315021
6029	135963	314993
6030	135986	314972
6031	136010	314953
6032	136034	314933
6033	136055	314907
6034	136078	314886
6035	136099	314859
6036	136122	314838
6037	136144	314815
6038	136167	314793
6039	136190	314772
6040	136214	314753
6041	136235	314727
6042	136256	314700
6043	136274	314667
6044	136296	314643
6045	136317	314618
6046	136337	314589
6047	136360	314566
6048	136381	314540
6049	136404	314520
6050	136426	314496
6051	136450	314475
6052	136473	314455
6053	136495	314431
6054	136522	314418
6055	136542	314390
6056	136565	314369
6057	136588	314347
6058	136611	314325
6059	136634	314305
6060	136658	314285
6061	136682	314266
6062	136705	314245
6063	136736	314240
6064	136757	314214
6065	136776	314185
6066	136799	314163
6067	136819	314133
6068	136840	314107
6069	136857	314074
6070	136878	314046
6071	136900	314024
6072	136923	314000
6073	136944	313976
6074	136966	313953
6075	136987	313925
6076	137008	313899
6077	137028	313872
6078	137048	313842
6079	137069	313817
6080	137092	313794
6081	137114	313772
6082	137139	313753
6083	137162	313732
6084	137183	313706
6085	137230	313740
6086	137248	313707
6087	137279	313704
6088	137300	313677
6089	137321	313652
6090	137345	313633
6091	137369	313613
6092	137391	313590
6093	137411	313562
6094	137433	313538
6095	137455	313514
6096	137477	313490
6097	137502	313473
6098	137526	313454
6099	137554	313444
6100	137581	313431
6101	137602	313405
6102	137635	313407
6103	137665	313401
6104	137693	313391
6105	137719	313376
6106	137744	313360
6107	137771	313347
6108	137795	313328
6109	137819	313308
6110	137845	313293
6111	137875	313287
6112	137907	313287
6113	137933	313271
6114	137960	313258
6115	137984	313240
6116	138008	313221
6117	138034	313206
6118	138064	313199
6119	138092	313190
6120	138123	313186
6121	138156	313187
6122	138186	313182
6123	138215	313173
6124	138246	313169
6125	138274	313159
6126	138301	313148
6127	138326	313131
6128	138356	313124
6129	138383	313113
6130	138406	313090
6131	138429	313070
6132	138456	313055
6133	138478	313033
6134	138503	313015
6135	138534	313011
6136	138560	312998
6137	138590	312991
6138	138614	312971
6139	138636	312947
6140	138659	312926
6141	138682	312905
6142	138706	312885
6143	138733	312872
6144	138757	312853
6145	138779	312830
6146	138805	312815
6147	138829	312794
6148	138852	312774
6149	138875	312751
6150	138897	312729
6151	138919	312704
6152	138940	312678
6153	138961	312651
6154	138984	312631
6155	139009	312614
6156	139033	312593
6157	139059	312579
6158	139081	312554
6159	139104	312534
6160	139126	312509
6161	139153	312496
6162	139178	312479
6163	139221	312501
6164	139246	312485
6165	139267	312459
6166	139293	312443
6167	139314	312418
6168	139339	312400
6169	139362	312378
6170	139384	312356
6171	139407	312335
6172	139429	312309
6173	139451	312286
6174	139473	312263
6175	139496	312241
6176	139519	312219
6177	139538	312188
6178	139557	312159
6179	139582	312140
6180	139607	312124
6181	139631	312105
6182	139654	312082
6183	139681	312070
6184	139706	312052
6185	139728	312028
6186	139761	312028
6187	139783	312005
6188	139807	311985
6189	139836	311978
6190	139859	311956
6191	139885	311941
6192	139910	311924
6193	139936	311909
6194	139963	311895
6195	139988	311878
6196	140010	311854
6197	140029	311824
6198	140049	311796
6199	140071	311771
6200	140091	311743
6201	140112	311717
6202	140133	311692
6203	140155	311667
6204	140177	311644
6205	140198	311616
6206	140218	311589
6207	140236	311555
6208	140257	311529
6209	140279	311506
6210	140300	311480
6211	140323	311457
6212	140345	311434
6213	140367	311410
6214	140399	311409
6215	140426	311396
6216	140450	311376
6217	140472	311353
6218	140495	311330
6219	140517	311307
6220	140538	311282
6221	140559	311254
6222	140578	311225
6223	140600	311199
6224	140621	311174
6225	140644	311152
6226	140662	311120
6227	140684	311095
6228	140703	311066
6229	140723	311037
6230	140744	311010
6231	140764	310982
6232	140784	310955
6233	140806	310930
6234	140828	310905
6235	140848	310879
6236	140872	310858
6237	140892	310830
6238	140913	310804
6239	140931	310771
6240	140953	310747
6241	140974	310722
6242	140999	310705
6243	141020	310678
6244	141042	310655
6245	141061	310624
6246	141080	310593
6247	141100	310565
6248	141121	310538
6249	141142	310514
6250	141177	310518
6251	141203	310502
6252	141224	310478
6253	141246	310453
6254	141267	310427
6255	141289	310403
6256	141310	310377
6257	141332	310353
6258	141355	310332
6259	141379	310311
6260	141401	310287
6261	141423	310264
6262	141443	310237
6263	141469	310222
6264	141490	310195
6265	141514	310176
6266	141537	310154
6267	141558	310128
6268	141579	310102
6269	141600	310075
6270	141624	310056
6271	141648	310037
6272	141671	310015
6273	141693	309992
6274	141715	309966
6275	141736	309940
6276	141758	309918
6277	141779	309892
6278	141802	309869
6279	141825	309848
6280	141843	309815
6281	141866	309793
6282	141889	309771
6283	141915	309756
6284	141940	309739
6285	141967	309727
6286	141991	309706
6287	142013	309683
6288	142036	309661
6289	142059	309640
6290	142083	309620
6291	142105	309597
6292	142129	309577
6293	142150	309550
6294	142173	309529
6295	142196	309507
6296	142221	309491
6297	142245	309471
6298	142267	309448
6299	142289	309423
6300	142313	309403
6301	142333	309374
6302	142356	309352
6303	142377	309326
6304	142400	309306
6305	142434	309307
6306	142466	309307
6307	142493	309293
6308	142520	309279
6309	142544	309259
6310	142574	309253
6311	142599	309235
6312	142636	309244
6313	142660	309226
6314	142686	309210
6315	142709	309189
6316	142737	309178
6317	142763	309162
6318	142786	309141
6319	142808	309117
6320	142829	309091
6321	142851	309067
6322	142870	309037
6323	142894	309016
6324	142916	308993
