iter	RMSE
4340	0.4505636
4341	0.4505445917
4342	0.4505301946
4343	0.4505220925
4344	0.4505042142
4345	0.4504963579
4346	0.4504825549
4347	0.4504719879
4348	0.4504601853
4349	0.4504467308
4350	0.4504329242
4351	0.4504183583
4352	0.4504043874
4353	0.4503889009
4354	0.4503738181
4355	0.4503618171
4356	0.4503478631
4357	0.4503334352
4358	0.4503154684
4359	0.4502931692
4360	0.450284914
4361	0.4502676157
4362	0.4502425225
4363	0.4502287916
4364	0.4502098442
4365	0.4501967995
4366	0.4501844597
4367	0.4501720976
4368	0.450159976
4369	0.4501457747
4370	0.45013398
4371	0.4501164758
4372	0.4500966628
4373	0.4500798048
4374	0.4500635464
4375	0.4500423131
4376	0.4500244449
4377	0.4500145288
4378	0.4500032315
4379	0.4499782831
4380	0.4499580982
4381	0.4499410666
4382	0.4499249615
4383	0.4499150281
4384	0.4499035364
4385	0.4498881709
4386	0.4498764732
4387	0.4498632748
4388	0.4498422294
4389	0.4498305754
4390	0.4498129168
4391	0.4498004255
4392	0.4497811282
4393	0.4497658644
4394	0.4497494395
4395	0.4497376485
4396	0.4497285177
4397	0.4497152773
4398	0.4496923125
4399	0.4496779607
4400	0.4496654103
4401	0.4496494746
4402	0.4496389354
4403	0.4496282767
4404	0.4496152878
4405	0.4496021656
4406	0.4495865267
4407	0.4495671074
4408	0.4495526446
4409	0.4495438478
4410	0.4495289611
4411	0.4495179997
4412	0.4494974561
4413	0.4494852291
4414	0.4494625761
4415	0.4494508021
4416	0.4494376642
4417	0.4494223754
4418	0.4494050015
4419	0.4493869793
4420	0.4493786411
4421	0.4493691261
4422	0.4493478742
4423	0.4493380611
4424	0.4493236932
4425	0.4493075514
4426	0.4492971338
4427	0.4492849504
4428	0.4492713351
4429	0.4492489248
4430	0.4492321407
4431	0.4492221874
4432	0.4492008177
4433	0.4491847723
4434	0.4491693244
4435	0.4491523534
4436	0.4491342967
4437	0.4491181043
4438	0.4491051796
4439	0.4490840788
4440	0.4490666789
4441	0.449048226
4442	0.4490338463
4443	0.4490176419
4444	0.4490093619
4445	0.4489942037
4446	0.4489811317
4447	0.4489649286
4448	0.4489524943
4449	0.4489328404
4450	0.4489204462
4451	0.4489080922
4452	0.4488892212
4453	0.4488739067
4454	0.4488634311
4455	0.4488420954
4456	0.4488289629
4457	0.4488214969
4458	0.4488107529
4459	0.448799717
4460	0.4487843796
4461	0.4487732605
4462	0.448756631
4463	0.4487294925
4464	0.4487131301
4465	0.4487009172
4466	0.4486833424
4467	0.4486649093
4468	0.4486447524
4469	0.4486340039
4470	0.4486187488
4471	0.4486097726
4472	0.4485993267
4473	0.4485845129
4474	0.4485731776
4475	0.4485506238
4476	0.4485326322
4477	0.44851597
4478	0.4485000854
4479	0.4484840406
4480	0.4484707182
4481	0.4484576289
4482	0.4484454418
4483	0.4484383969
4484	0.4484235643
4485	0.4484113003
4486	0.4483942927
4487	0.4483796056
4488	0.4483664071
4489	0.4483493269
4490	0.448338858
4491	0.4483241569
4492	0.4483002345
4493	0.4482889092
4494	0.448274562
4495	0.4482511881
4496	0.4482354994
4497	0.4482219705
4498	0.4482112966
4499	0.448196275
4500	0.4481789235
4501	0.448168824
4502	0.4481470562
4503	0.4481375983
4504	0.4481223389
4505	0.4481004868
4506	0.4480843621
4507	0.4480711721
4508	0.4480473049
4509	0.4480337776
4510	0.4480200297
4511	0.4480033614
4512	0.4479858636
4513	0.4479746154
4514	0.4479580073
4515	0.4479425135
4516	0.4479289214
4517	0.4479155277
4518	0.4478988407
4519	0.4478800595
4520	0.4478622266
4521	0.4478503991
4522	0.4478379453
4523	0.4478251796
4524	0.4477973377
4525	0.4477809945
4526	0.4477636506
4527	0.4477503775
4528	0.4477375906
4529	0.4477301092
4530	0.4477100605
4531	0.4476920707
4532	0.4476712947
4533	0.4476603359
4534	0.4476446305
4535	0.4476269981
4536	0.4476095453
4537	0.4476005726
4538	0.4475825766
4539	0.4475634955
4540	0.4475511547
4541	0.4475455932
4542	0.4475384305
4543	0.4475225733
4544	0.4475025145
4545	0.4474841741
4546	0.447467772
4547	0.4474555031
4548	0.4474417302
4549	0.4474253069
4550	0.4474075692
4551	0.4473945502
4552	0.4473854443
4553	0.4473659545
4554	0.4473546156
4555	0.4473421027
4556	0.4473311346
4557	0.4473228336
4558	0.4473106102
4559	0.4473020044
4560	0.4472810233
4561	0.4472691862
4562	0.4472483696
4563	0.447234593
4564	0.4472138326
4565	0.4471956821
4566	0.4471857386
4567	0.4471754167
4568	0.4471583496
4569	0.4471408428
4570	0.4471296707
4571	0.4471105224
4572	0.4470953994
4573	0.4470747989
4574	0.447058247
4575	0.4470463271
4576	0.4470401122
4577	0.447025141
4578	0.4470065993
4579	0.4469984138
4580	0.4469842516
4581	0.446961474
4582	0.4469511195
4583	0.4469342076
4584	0.4469181382
4585	0.446907726
4586	0.4468905339
4587	0.4468739389
4588	0.4468657932
4589	0.4468570785
4590	0.4468499504
4591	0.4468304463
4592	0.4468146034
4593	0.4468033768
4594	0.4467796538
4595	0.4467626103
4596	0.4467541533
4597	0.4467324958
4598	0.4467158289
4599	0.4467023122
4600	0.4466889879
4601	0.4466610999
4602	0.4466520651
4603	0.4466365284
4604	0.4466203886
4605	0.446606666
4606	0.4465916678
4607	0.4465740766
4608	0.4465654039
4609	0.446544197
4610	0.4465298361
4611	0.4465165063
4612	0.4465023189
4613	0.4464879016
4614	0.4464770136
4615	0.4464624608
4616	0.4464464565
4617	0.4464286986
4618	0.4464145718
4619	0.446395605
4620	0.4463849527
4621	0.446375827
4622	0.4463546902
4623	0.4463391085
4624	0.4463338611
4625	0.4463188376
4626	0.4463046664
4627	0.4462888405
4628	0.4462779962
4629	0.4462594701
4630	0.4462474491
4631	0.4462363711
4632	0.4462249968
4633	0.4462120476
4634	0.4462023723
4635	0.4461876526
4636	0.4461682739
4637	0.4461536779
4638	0.4461435273
4639	0.4461330642
4640	0.4461249328
4641	0.4461148261
4642	0.4461039643
4643	0.4460880796
4644	0.4460741652
4645	0.4460603581
4646	0.4460442346
4647	0.4460268327
4648	0.4460143766
4649	0.4460042883
4650	0.4459880902
4651	0.4459721147
4652	0.4459606191
4653	0.4459448504
4654	0.4459304646
4655	0.4459130312
4656	0.4459032406
4657	0.4458900292
4658	0.445870054
4659	0.4458491343
4660	0.4458378864
4661	0.4458229981
4662	0.4458105346
4663	0.4457881883
4664	0.4457733748
4665	0.4457624004
4666	0.4457424454
4667	0.4457287262
4668	0.4457180323
4669	0.4457102053
4670	0.4456966536
4671	0.4456760965
4672	0.4456601826
4673	0.4456507762
4674	0.4456427023
4675	0.4456209929
4676	0.4456062248
4677	0.4455916523
4678	0.4455811746
4679	0.4455640106
4680	0.4455480017
4681	0.4455359328
4682	0.4455132503
4683	0.4454938909
4684	0.4454811105
4685	0.4454690222
4686	0.4454532449
4687	0.4454383679
4688	0.4454207111
4689	0.4453983787
4690	0.4453821402
4691	0.4453659005
4692	0.4453534991
4693	0.4453440122
4694	0.4453345817
4695	0.4453193783
4696	0.4453025173
4697	0.4452930274
4698	0.4452817725
4699	0.4452556374
4700	0.4452391199
4701	0.4452229546
4702	0.4452060041
4703	0.4451946523
4704	0.4451739957
4705	0.4451630785
4706	0.4451478317
4707	0.4451302006
4708	0.4451202294
4709	0.445103936
4710	0.4450816589
4711	0.4450687321
4712	0.4450498073
4713	0.4450308326
4714	0.445010753
4715	0.4449863659
4716	0.4449801871
4717	0.4449705302
4718	0.4449581175
4719	0.4449440091
4720	0.4449308652
4721	0.4449179767
4722	0.4449065278
4723	0.4448933821
4724	0.444880856
4725	0.444865226
4726	0.4448509671
4727	0.4448402276
4728	0.4448321759
4729	0.4448201396
4730	0.4448129058
4731	0.4447922365
4732	0.444775649
4733	0.4447576345
4734	0.444741003
4735	0.4447314118
4736	0.4447186728
4737	0.444706643
4738	0.444695307
4739	0.4446753839
4740	0.4446588638
4741	0.4446497077
4742	0.4446310445
4743	0.4446212829
4744	0.4446087555
4745	0.4445968731
4746	0.4445859258
4747	0.4445709554
4748	0.4445516562
4749	0.4445315025
4750	0.4445149906
4751	0.4445022436
4752	0.4444911253
4753	0.4444812
4754	0.4444632793
4755	0.4444490774
4756	0.4444310598
4757	0.444415917
4758	0.4444037719
4759	0.4443926288
4760	0.4443733747
4761	0.4443585488
4762	0.4443487502
4763	0.4443360741
4764	0.4443133437
4765	0.4442959472
4766	0.4442844957
4767	0.4442712957
4768	0.4442529266
4769	0.444243331
4770	0.4442258054
4771	0.4442177039
4772	0.444201933
4773	0.4441856147
4774	0.444174609
4775	0.444156645
4776	0.4441421574
4777	0.4441240996
4778	0.4441094431
4779	0.4440946986
4780	0.4440862176
4781	0.4440699238
4782	0.4440533427
4783	0.4440380709
4784	0.4440190965
4785	0.4439993786
4786	0.4439722754
4787	0.4439620824
4788	0.4439492135
4789	0.4439244015
4790	0.4439083625
4791	0.4438891515
4792	0.4438722516
4793	0.443857703
4794	0.4438454838
4795	0.4438291528
4796	0.4438128036
4797	0.4438000756
4798	0.4437819763
4799	0.4437637612
4800	0.4437488946
4801	0.4437333164
4802	0.4437087023
4803	0.4436947792
4804	0.4436797086
4805	0.4436625235
4806	0.443641529
4807	0.4436321794
4808	0.4436226251
4809	0.4436095543
4810	0.4435973638
4811	0.4435771786
4812	0.4435610442
4813	0.443547206
4814	0.4435387362
4815	0.4435299564
4816	0.443516682
4817	0.4435056106
4818	0.4434974013
4819	0.4434773199
4820	0.4434600028
4821	0.4434433773
4822	0.4434312103
4823	0.4434204354
4824	0.4434016451
4825	0.4433872596
4826	0.4433701426
4827	0.4433614595
4828	0.4433498981
4829	0.4433249687
4830	0.4433143737
4831	0.4432938528
4832	0.4432798168
4833	0.4432727142
4834	0.4432681395
4835	0.4432482509
4836	0.4432355796
4837	0.4432216226
4838	0.4432014777
4839	0.4431880518
4840	0.4431719688
4841	0.4431542628
4842	0.4431393932
4843	0.4431222861
4844	0.4431010737
4845	0.4430929933
4846	0.4430699246
4847	0.4430558762
4848	0.443043116
4849	0.4430322267
4850	0.4430111085
4851	0.4429898652
4852	0.442967218
4853	0.4429586301
4854	0.4429429293
4855	0.4429283302
4856	0.4429156431
4857	0.4429091955
4858	0.4428968977
4859	0.4428895831
4860	0.4428706099
4861	0.4428523094
4862	0.4428357802
4863	0.4428241181
4864	0.4428035585
4865	0.442788387
4866	0.4427762498
4867	0.4427612359
4868	0.4427465114
4869	0.4427349553
4870	0.442715136
4871	0.4426985114
4872	0.4426776444
4873	0.442659929
4874	0.4426445194
4875	0.4426331716
4876	0.442613929
4877	0.4425956525
4878	0.442573697
4879	0.4425577117
4880	0.4425474376
4881	0.4425355488
4882	0.4425249415
4883	0.4425075146
4884	0.4424890588
4885	0.4424805573
4886	0.4424670323
4887	0.4424529283
4888	0.4424415362
4889	0.4424270168
4890	0.4424120111
4891	0.4424012418
4892	0.4423854508
4893	0.4423722274
4894	0.4423604462
4895	0.4423383561
4896	0.4423241331
4897	0.4423088873
4898	0.4422985635
4899	0.4422870062
4900	0.4422739193
4901	0.4422603288
4902	0.4422530126
4903	0.4422324688
4904	0.4422193068
4905	0.4422109166
4906	0.4421998601
4907	0.4421848678
4908	0.4421706555
4909	0.4421606181
4910	0.4421425355
4911	0.4421285637
4912	0.4421170932
4913	0.4420953897
4914	0.4420811967
4915	0.4420674646
4916	0.4420575131
4917	0.4420427069
4918	0.4420245508
4919	0.4420150213
4920	0.4419949991
4921	0.4419797733
4922	0.4419668334
4923	0.4419505199
4924	0.441928258
4925	0.4419161079
4926	0.4418995597
4927	0.4418907153
4928	0.4418769804
4929	0.4418670693
4930	0.4418503083
4931	0.4418327014
4932	0.4418176683
4933	0.4418017235
4934	0.4417824353
4935	0.4417712178
4936	0.4417551143
4937	0.4417439104
4938	0.4417294305
4939	0.4417155672
4940	0.4417025403
4941	0.4416914469
4942	0.4416806434
4943	0.4416654149
4944	0.4416551643
4945	0.4416431214
4946	0.4416307514
4947	0.4416189453
4948	0.441603779
4949	0.4415959667
4950	0.4415760673
4951	0.4415634547
4952	0.4415424783
4953	0.4415258604
4954	0.4415053694
4955	0.4414909772
4956	0.4414777885
4957	0.4414600739
4958	0.4414358975
4959	0.441427116
4960	0.4414161921
4961	0.4414015511
4962	0.4413875926
4963	0.4413722321
4964	0.4413618885
4965	0.441342661
4966	0.4413267771
4967	0.4413151415
4968	0.4413035551
4969	0.4412885906
4970	0.4412723384
4971	0.4412548839
4972	0.4412471014
4973	0.4412263346
4974	0.4412155091
4975	0.4411952311
4976	0.4411831537
4977	0.4411621248
4978	0.4411453384
4979	0.4411319908
4980	0.4411142075
4981	0.4411015241
4982	0.4410930391
4983	0.4410753488
4984	0.441061242
4985	0.4410496422
4986	0.4410359719
4987	0.4410280897
4988	0.4410123266
4989	0.440989316
4990	0.4409749435
4991	0.4409601467
4992	0.4409487448
4993	0.4409235043
4994	0.440904697
4995	0.4408922365
4996	0.4408737373
4997	0.4408606073
4998	0.440844475
4999	0.4408330463
5000	0.4408211615
5001	0.4408114782
5002	0.4407943298
5003	0.4407774059
5004	0.4407695489
5005	0.4407516368
5006	0.4407355215
5007	0.4407183659
5008	0.4407054763
5009	0.4406883695
5010	0.4406742138
5011	0.4406635999
5012	0.4406514377
5013	0.4406398804
5014	0.4406216865
5015	0.4406118798
5016	0.4406007073
5017	0.4405771292
5018	0.4405616668
5019	0.4405515596
5020	0.4405400638
5021	0.4405264737
5022	0.440514741
5023	0.4404998529
5024	0.4404846412
5025	0.4404741549
5026	0.4404636027
5027	0.4404471278
5028	0.4404339077
5029	0.4404129857
5030	0.440399025
5031	0.4403784546
5032	0.4403633113
5033	0.4403519693
5034	0.4403365147
5035	0.4403271506
5036	0.4403107207
5037	0.4402967112
5038	0.4402843269
5039	0.4402690836
5040	0.440252068
5041	0.4402362967
5042	0.4402241254
5043	0.4402046124
5044	0.4401908849
5045	0.4401738994
5046	0.4401613906
5047	0.4401496069
5048	0.4401372082
5049	0.440125612
5050	0.4401087187
5051	0.4400973307
5052	0.4400821807
5053	0.4400662785
5054	0.4400535804
5055	0.4400397998
5056	0.4400317544
5057	0.4400147458
5058	0.4400011577
5059	0.439990855
5060	0.439981738
5061	0.4399729722
5062	0.4399659094
5063	0.4399539707
5064	0.4399436823
5065	0.4399279274
5066	0.439916068
5067	0.4399035314
5068	0.4398878941
5069	0.4398755887
5070	0.4398647693
5071	0.4398480687
5072	0.4398357247
5073	0.439821348
5074	0.4398094193
5075	0.4397992164
5076	0.4397880562
5077	0.4397744364
5078	0.439752387
5079	0.4397381442
5080	0.4397233568
5081	0.439711545
5082	0.4396951313
5083	0.4396766473
5084	0.439660151
5085	0.4396480765
5086	0.4396359931
5087	0.4396229716
5088	0.4396133601
5089	0.4396046471
5090	0.4395930823
5091	0.4395771711
5092	0.4395620511
5093	0.4395413569
5094	0.4395279379
5095	0.4395116862
5096	0.4395023422
5097	0.4394889585
5098	0.4394797333
5099	0.4394648485
5100	0.4394483557
5101	0.4394319097
5102	0.4394171254
5103	0.439401949
5104	0.439397561
5105	0.4393807868
5106	0.4393695554
5107	0.4393548718
5108	0.43933895
5109	0.4393277302
5110	0.4393106538
5111	0.4393026143
5112	0.4392942951
5113	0.4392769323
5114	0.4392690182
5115	0.4392504515
5116	0.4392370003
5117	0.4392265479
5118	0.4392155917
5119	0.4392037726
5120	0.4391873632
5121	0.4391679257
5122	0.4391563244
5123	0.4391366227
5124	0.4391179555
5125	0.4391033363
5126	0.4390834036
5127	0.4390727021
5128	0.4390598297
5129	0.439048963
5130	0.4390362387
5131	0.4390190253
5132	0.4390013959
5133	0.4389854363
5134	0.4389720704
5135	0.4389610118
5136	0.4389500727
5137	0.4389341241
5138	0.4389112934
5139	0.4388899103
5140	0.438878437
5141	0.4388673585
5142	0.438850098
5143	0.4388387896
5144	0.4388244983
5145	0.438809906
5146	0.4387966562
5147	0.438787212
5148	0.4387636421
5149	0.4387458117
5150	0.4387367006
5151	0.4387238475
5152	0.4387119705
5153	0.4386913404
5154	0.4386664498
5155	0.4386549849
5156	0.4386458176
5157	0.4386261674
5158	0.4386107464
5159	0.4385932069
5160	0.438582601
5161	0.4385666456
5162	0.4385530977
5163	0.4385369935
5164	0.4385223843
5165	0.4385075019
5166	0.4384968644
5167	0.4384791305
5168	0.4384695436
5169	0.4384529268
5170	0.4384409711
5171	0.4384299322
5172	0.4384146332
5173	0.4384079643
5174	0.4383965913
5175	0.4383797643
5176	0.438367874
5177	0.4383583907
5178	0.4383464238
5179	0.4383302569
5180	0.4383114968
5181	0.4382948743
5182	0.4382811991
5183	0.4382716751
5184	0.4382556471
5185	0.4382462223
5186	0.4382366178
5187	0.4382306435
5188	0.4382137982
5189	0.4382011007
5190	0.4381908323
5191	0.4381740468
5192	0.4381548535
5193	0.4381386668
5194	0.4381248848
5195	0.438115163
5196	0.4381049126
5197	0.4380834059
5198	0.438061464
5199	0.4380556956
5200	0.4380476306
5201	0.4380385016
5202	0.4380244483
5203	0.4380060536
5204	0.4379962621
5205	0.4379782509
5206	0.4379680663
5207	0.4379549093
5208	0.4379327006
5209	0.4379230386
5210	0.4379065559
5211	0.4378946737
5212	0.4378827312
5213	0.4378691457
5214	0.4378546993
5215	0.4378370905
5216	0.4378216572
5217	0.4378097883
5218	0.4378010251
5219	0.4377920115
5220	0.4377785784
5221	0.4377685129
5222	0.4377519376
5223	0.4377438588
5224	0.4377323964
5225	0.4377188805
5226	0.4377016414
5227	0.4376902568
5228	0.4376726237
5229	0.4376563063
5230	0.4376473684
5231	0.4376326593
5232	0.4376250799
5233	0.4376110727
5234	0.4375968462
5235	0.4375863593
5236	0.4375749321
5237	0.437567643
5238	0.4375499563
5239	0.437531914
5240	0.4375208895
5241	0.4375108108
5242	0.4374977531
5243	0.437482196
5244	0.4374665224
5245	0.4374541748
5246	0.4374360629
5247	0.4374216409
5248	0.4374085553
5249	0.4373974851
5250	0.4373861172
5251	0.4373691497
5252	0.4373536226
5253	0.4373429954
5254	0.4373245434
5255	0.4373100596
5256	0.4372945806
5257	0.4372749886
5258	0.4372521274
5259	0.4372369566
5260	0.4372136266
5261	0.4371964206
5262	0.4371878507
5263	0.4371693781
5264	0.4371551194
5265	0.4371423101
5266	0.4371228495
5267	0.4371096359
5268	0.4370945658
5269	0.4370812514
5270	0.4370686845
5271	0.4370635419
5272	0.4370516221
5273	0.4370383495
5274	0.4370199132
5275	0.4370108768
5276	0.4369971203
5277	0.4369783898
5278	0.4369590579
5279	0.4369449018
5280	0.4369317999
5281	0.436921587
5282	0.4369099906
5283	0.4368951244
5284	0.4368801101
5285	0.4368635515
5286	0.4368488352
5287	0.4368367254
5288	0.4368256285
5289	0.4368069606
5290	0.4367926551
5291	0.4367836102
5292	0.4367734867
5293	0.4367560904
5294	0.4367441577
5295	0.4367255163
5296	0.4367139319
5297	0.4366986383
5298	0.4366798431
5299	0.4366669553
5300	0.4366541947
5301	0.4366372612
5302	0.4366230836
5303	0.4366111716
5304	0.4366046426
5305	0.4365944084
5306	0.4365778961
5307	0.4365634268
5308	0.4365508255
5309	0.4365384579
5310	0.4365249422
5311	0.4365041223
5312	0.4364847862
5313	0.4364743848
5314	0.4364610835
5315	0.4364474126
5316	0.4364372634
5317	0.4364187351
5318	0.4364073086
5319	0.4363906462
5320	0.4363758154
5321	0.4363602172
5322	0.4363381894
5323	0.4363291493
5324	0.4363183016
5325	0.436303527
5326	0.4362854901
5327	0.4362722665
5328	0.4362617738
5329	0.43625219
5330	0.4362365918
5331	0.4362196085
5332	0.4362096481
5333	0.4362022616
5334	0.4361890521
5335	0.4361776579
5336	0.4361633494
5337	0.4361550191
5338	0.4361376187
5339	0.4361262747
5340	0.4361089721
5341	0.4361025395
5342	0.4360906523
5343	0.436082262
5344	0.436067473
5345	0.4360521881
5346	0.43604282
5347	0.4360330065
5348	0.4360210676
5349	0.43601028
5350	0.4359952471
5351	0.4359789473
5352	0.4359662865
5353	0.4359483253
5354	0.4359333519
5355	0.4359160451
5356	0.4359051551
5357	0.4358911245
5358	0.43587939
5359	0.4358585599
5360	0.4358494725
5361	0.4358359334
5362	0.4358264893
5363	0.4358097669
5364	0.4357874623
5365	0.4357758764
5366	0.4357659428
5367	0.4357591581
5368	0.4357517295
5369	0.4357444266
5370	0.4357220503
5371	0.4357110126
5372	0.4357027786
5373	0.4356935769
5374	0.4356748378
5375	0.4356591761
5376	0.4356420629
5377	0.4356230205
5378	0.4356110617
5379	0.4355987118
5380	0.4355820504
5381	0.4355658518
5382	0.4355559732
5383	0.4355440148
5384	0.4355316601
5385	0.4355180995
5386	0.4354976324
5387	0.4354898475
5388	0.4354737127
5389	0.4354595525
5390	0.4354476343
5391	0.4354394909
5392	0.4354285172
5393	0.435416091
5394	0.435398831
5395	0.435382706
5396	0.4353724549
5397	0.4353553857
5398	0.435340189
5399	0.4353310703
5400	0.4353173189
5401	0.4353080419
5402	0.4352872279
5403	0.4352782923
5404	0.4352623545
5405	0.4352445821
5406	0.4352345912
5407	0.4352256791
5408	0.4352129585
5409	0.4351968385
5410	0.4351857397
5411	0.4351742226
5412	0.4351620317
5413	0.4351495147
5414	0.4351307527
5415	0.4351182877
5416	0.435109293
5417	0.4350887722
5418	0.4350789703
5419	0.4350678992
5420	0.4350557685
5421	0.4350402297
5422	0.4350324749
5423	0.435018186
5424	0.4349974836
5425	0.434984732
5426	0.4349716167
5427	0.4349605895
5428	0.4349476248
5429	0.4349245305
5430	0.4349162594
5431	0.4349093547
5432	0.4348847799
5433	0.4348752743
5434	0.4348584961
5435	0.4348471477
5436	0.4348258251
5437	0.4348153012
5438	0.4348046427
5439	0.4347904205
5440	0.434777556
5441	0.4347613595
5442	0.4347493854
5443	0.4347418575
5444	0.4347229685
5445	0.4347162814
5446	0.4347001927
5447	0.4346862379
5448	0.4346728851
5449	0.4346567771
5450	0.434636128
5451	0.4346218469
5452	0.434599256
5453	0.4345880696
5454	0.4345714209
5455	0.4345600166
5456	0.4345539332
5457	0.4345405118
5458	0.4345277125
5459	0.4345199681
5460	0.4345049263
5461	0.4344954601
5462	0.4344819874
5463	0.4344652831
5464	0.4344463065
5465	0.4344322241
5466	0.4344198119
5467	0.4344052677
5468	0.4343915038
5469	0.4343784805
5470	0.4343700508
5471	0.4343519519
5472	0.4343380488
5473	0.4343278615
5474	0.4343203182
5475	0.4343090499
5476	0.4342935754
5477	0.434282969
5478	0.4342707694
5479	0.4342620956
5480	0.4342497753
5481	0.4342357074
5482	0.4342252819
5483	0.4342145057
5484	0.4342055932
5485	0.4341895456
5486	0.4341753759
5487	0.4341572614
5488	0.4341474227
5489	0.4341358908
5490	0.434120295
5491	0.4341077455
5492	0.4340952743
5493	0.4340793293
5494	0.4340695432
5495	0.4340569009
5496	0.4340415246
5497	0.4340316262
5498	0.4340123587
5499	0.4340025834
5500	0.4339946182
5501	0.4339843298
5502	0.4339664976
5503	0.4339549016
5504	0.4339373357
5505	0.4339167995
5506	0.4338989235
5507	0.4338878402
5508	0.4338734733
5509	0.433848125
5510	0.4338354379
5511	0.4338245867
5512	0.4338081518
5513	0.4337980058
5514	0.4337898783
5515	0.4337658468
5516	0.4337524756
5517	0.4337355359
5518	0.4337243935
5519	0.4337048527
5520	0.4336959956
5521	0.4336870532
5522	0.4336704123
5523	0.4336588687
5524	0.4336505224
5525	0.4336408867
5526	0.4336219045
5527	0.4336111273
5528	0.4335976325
5529	0.433585789
5530	0.4335685647
5531	0.4335485075
5532	0.4335260043
5533	0.4335142851
5534	0.4334961207
5535	0.4334888629
5536	0.4334731614
5537	0.4334606626
5538	0.433440987
5539	0.4334266189
5540	0.4334150474
5541	0.4334059708
5542	0.4333870131
5543	0.4333740256
5544	0.4333600329
5545	0.4333516643
5546	0.4333319491
5547	0.4333169053
5548	0.4333008434
5549	0.4332823073
5550	0.4332690092
5551	0.4332579328
5552	0.4332345619
5553	0.4332168575
5554	0.4332011578
5555	0.4331936747
5556	0.4331797702
5557	0.4331646793
5558	0.4331482945
5559	0.433129832
5560	0.4331204068
5561	0.4331086537
5562	0.4330967337
5563	0.4330805149
5564	0.4330701569
5565	0.4330579501
5566	0.4330412908
5567	0.4330300199
5568	0.4330197361
5569	0.4330070764
5570	0.4329986801
5571	0.4329819221
5572	0.4329630187
5573	0.4329508702
5574	0.4329414693
5575	0.4329274353
5576	0.4329174699
5577	0.4329007844
5578	0.4328929448
5579	0.4328826987
5580	0.4328659983
5581	0.4328555278
5582	0.4328383756
5583	0.432825382
5584	0.4328095805
5585	0.4327982966
5586	0.4327818378
5587	0.4327667961
5588	0.4327477054
5589	0.4327331073
5590	0.4327203515
5591	0.432706398
5592	0.4326907206
5593	0.4326683431
5594	0.4326551907
5595	0.4326412348
5596	0.4326252702
5597	0.4326073326
5598	0.4325969126
5599	0.4325796446
5600	0.4325705091
5601	0.4325563769
5602	0.4325346479
5603	0.4325165588
5604	0.4325027694
5605	0.4324892497
5606	0.4324705991
5607	0.4324565848
5608	0.4324440412
5609	0.4324364131
5610	0.4324233252
5611	0.4324044886
5612	0.4323940359
5613	0.4323743683
5614	0.4323578594
5615	0.4323315597
5616	0.4323178826
5617	0.4323043529
5618	0.4322907108
5619	0.4322793516
5620	0.432262133
5621	0.4322515136
5622	0.4322395509
5623	0.4322284433
5624	0.4322179236
5625	0.4322007589
5626	0.4321860777
5627	0.4321770125
5628	0.4321655767
5629	0.4321460684
5630	0.4321342595
5631	0.4321179356
5632	0.4320986596
5633	0.4320872864
5634	0.4320736469
5635	0.4320638775
5636	0.4320454566
5637	0.4320278526
5638	0.4320156384
5639	0.4320073693
5640	0.431987823
5641	0.4319770843
5642	0.4319595775
5643	0.4319493215
5644	0.431932013
5645	0.4319224484
5646	0.431908651
5647	0.4318954715
5648	0.431880673
5649	0.4318705353
5650	0.4318597569
5651	0.4318524324
5652	0.4318420522
5653	0.4318242071
5654	0.4318136973
5655	0.4318022359
5656	0.4317927184
5657	0.4317847653
5658	0.4317727969
5659	0.4317596995
5660	0.431744517
5661	0.4317369933
5662	0.431724387
5663	0.4317098327
5664	0.4316952546
5665	0.4316730346
5666	0.4316639993
5667	0.431650851
5668	0.4316310047
5669	0.4316172785
5670	0.4316003023
5671	0.4315925301
5672	0.4315779044
5673	0.4315622538
5674	0.4315504818
5675	0.4315381915
5676	0.4315250677
5677	0.4315155878
5678	0.4314974198
5679	0.4314792644
5680	0.4314659
5681	0.4314495595
5682	0.431437126
5683	0.4314183124
5684	0.4313926984
5685	0.4313768351
5686	0.4313576009
5687	0.4313448801
5688	0.4313327123
5689	0.4313262024
5690	0.4313117987
5691	0.4312984413
5692	0.4312869366
5693	0.4312776435
5694	0.4312654377
5695	0.4312580798
5696	0.4312494779
5697	0.4312360047
5698	0.4312225633
5699	0.4312119965
5700	0.4312044041
5701	0.4311902093
5702	0.4311726408
5703	0.4311615143
5704	0.431145139
5705	0.4311260039
5706	0.4311176236
5707	0.4311006074
5708	0.4310808529
5709	0.4310705272
5710	0.431057548
5711	0.4310446802
5712	0.431032922
5713	0.4310246703
5714	0.4310128778
5715	0.4309950707
5716	0.4309804531
5717	0.4309706849
5718	0.430959789
5719	0.4309412925
5720	0.430929692
5721	0.4309168679
5722	0.4308970161
5723	0.4308781101
5724	0.4308647529
5725	0.4308526415
5726	0.4308461366
5727	0.4308245185
5728	0.430813386
5729	0.4307982936
5730	0.4307864491
5731	0.4307774821
5732	0.4307654914
5733	0.4307563109
5734	0.4307480399
5735	0.430740621
5736	0.4307288571
5737	0.4307232294
5738	0.4307146211
5739	0.4307077514
5740	0.4306893514
5741	0.430681896
5742	0.4306656369
5743	0.4306528088
5744	0.4306425633
5745	0.4306312225
5746	0.4306158523
5747	0.43060547
5748	0.4305958356
5749	0.4305782207
5750	0.4305610071
